vpop_id,resim_candidate_rank,candidate_id,seed,efast_eval_idx,parameter_block,sample_in_block,Bpbo_perml,Bpbref_perml,Cl_tdb,IL6_tiss_contribution,KBp,KBp2,KBp3,KTrp,KTrp2,KTrp3,Vpb,Vtissue,Vtissue2,Vtissue3,fTap,Trpbo_perml,Trpbref_perml,Cld_tdb,KdrugB,KdrugactT,KmBT_act,Km_tdb,Kptumor,S,Vc_tdb,Vm_tdb,Vp_tdb,Vtumor,fAICD,fBexit,fBkill,fKmTB_kill,fTa0apop,fTa0deact,fTact,fTadeact,fTaprolif,fTrapop,fa0,fapop_v24,fbio_TDB,fdrug,finj,kBapop,kBkill,kBprolif,kBtiss3exit,kTaapop,kTact,kTaexit,kTrexit,kabs_TDB,ndrugactT,nkill,tumor_burden_factor,BT_ratio_tumor_init,kBtumorprolif,kIL6prod,thalfIL6,dummy_null_1,dummy_null_2,dummy_null_3
69,4603,20260502__71912__18__2280,20260502,71912,18,2280,275231.32456847443,793317.8522365965,1.8221380235675628,0.0075349277677625,4.92568486504349,71.72261559720202,124.47098725953718,38.02327770720331,1.142161157251784,159.1759092146906,409.9003046087911,29.24568513721756,29.43059594863268,8.163874740080606,2.3610951256822137,712369.4151767013,1374616.403237108,24.622303708906173,1.8519619873725948,115.03012453574568,0.1194557117603307,5.616662530545844,0.0511805819549679,1.39082925353912,35.13301830324908,199.3663549992667,119.98058864125744,51.97273926961162,1.1191649178348566,0.7811345065450083,0.2100332137353637,4.930020681502569,1.4124988515159058,0.0677622206179888,0.4912924863100426,0.002639048393261,2.0604037365628667,0.1445290147402199,0.0733440306973736,0.3627706161522003,0.4409313803086785,1.6812265743690202,0.6567576876406404,0.021977315536522,156.84990136440317,0.0677669177861576,0.0408068865035758,0.0653429907351397,8.472096254098142,0.136537656969232,0.6329528365387249,0.1852851998869226,0.95399943573044,1.23606471782766,1.1874776474022015,9.749169502285756,0.0907437174228303,2.725335420167654,26.305442535929217,0.4624246963477973,0.4399190536522048,0.5449442275977961
70,4662,20260502__213084__53__92,20260502,213084,53,92,647503.4247824062,943505.4597459148,2.641764209001849,0.0090507018645464,3.8250909797433086,34.31299619982787,66.92033476192847,6.783437307963874,0.384933538085951,57.86327274123148,533.8232746038054,12.964219637789178,107.88790209886103,14.102250500464397,3.645336745526536,1266553.0085335115,1374490.7793117068,24.929518587609884,3.498364267017134,117.29282058805585,0.1604509320829751,5.32374636078892,0.0506692074563784,1.140412258230172,35.44333927900071,22.55716873699157,141.3348798472016,1.8899674902819863,1.3669474371177537,0.5073169338640504,0.9615098318061492,4.241163151050187,1.7870932942476323,0.4133725719829763,0.5196373067278633,0.0044162860403772,2.030014912493498,0.1638628301825442,0.0024741394392485,0.3939993955754443,0.1236589564047264,1.3190343364602652,0.282310588226121,0.0209525841692458,49.70639662306894,0.1226095770760433,0.0403398347736707,0.2086254766055844,6.44528759070701,0.6990461711113313,0.2641807563822035,1.2967163413055862,0.9304774646349124,1.3443228376761436,1.1815970518253842,5.10614507322717,0.0655452218363133,1.5380388499689617,9.213800078498156,0.4077584169246006,0.0522896669245741,0.6523873231745627
71,4665,20260504__197663__49__1055,20260504,197663,49,1055,839730.5661455791,987856.511810448,3.331810653185316,0.0072386039989088,12.56360696494141,22.864666901085133,79.29042884297051,4.395907451250126,0.0745338219006652,51.486047197637625,251.616226005828,17.163630912546992,44.06949475196887,24.49548831307333,3.229388507713035,1445229.3585827155,1661369.9991328751,24.98620058920342,4.56363903054632,108.65260031299584,0.2048273893693695,5.211792657282358,0.0701973600741195,1.0921778065438137,35.24514079213003,4.352793781778239,134.67054201541026,3.4915415716044094,1.3179173175568093,0.5915072061770684,0.7774084084326829,5.935560467444959,1.874683313732876,0.8446661916225711,0.5802696115524208,0.0036229257067977,2.037780634359112,0.1473608578859535,0.0035799719194113,0.2226320163595379,0.0873192276842559,1.053949493353255,0.2491773763020633,0.0227932110864045,37.9861204420605,0.202655797545793,0.039883079070045,0.3155973574441554,4.470541183563676,0.731133983353875,0.9048259163971744,0.8394191979033714,0.9433545282719108,1.3661961472303457,0.9657960788595572,5.35898045548211,0.0322229274539339,1.4988303667615983,5.6088569773075525,0.4043211086404379,0.2871336086404344,0.6552976711404351
72,4668,20260502__244737__60__3073,20260502,244737,60,3073,253199.7776801916,253199.7776801916,2.812800808979278,0.0027287176877954,845.5518127452077,565.8019382810144,193.7872822080728,23.672570095813725,0.02194708229659,51.06743277927809,427.8365663810512,37.16272273148483,378.6069978647272,472.2909190783783,1.966228287144472,1012799.1107207664,506399.5553603811,24.17761443790058,3.5414646748824867,89.30681683085271,0.7031857023801943,5.71100945886438,0.2298373890371459,1.2036696086267875,35.016329758389205,1.94489257219604,141.15272485114505,9.586320768751753,1.4924405112812154,0.989962840465176,0.3229788036801261,3.229788036801228,1.0093483279767286,0.0010654229920147,0.4936813181482425,0.0024541298921651,2.105027553713902,0.1990825978433043,0.0332658598394761,0.5091740215669677,0.005504412940201,1.017152046006863,0.309617841358518,0.0249082597843301,261.3664517411134,0.6832559725717936,0.0356009142372369,0.1780457757800574,1.021186104586783,0.1253875283389776,0.206182024404462,0.6871563698062028,0.9981651956866008,1.991073677015336,1.0091740215669702,18.38699112297322,0.0013761032350471,1.0245062291445042,23.791046043425663,0.990825978432997,0.4908259784330301,0.990825978432997
73,4765,20260504__181762__45__1538,20260504,181762,45,1538,610058.148007176,613370.7034239155,2.509685088744334,0.001955959797348,2.97170991356188,2.855383445142337,72.40016798338748,1.6205468319534029,0.5282374793388239,104.31608908435562,612.0492747011924,47.19347841449194,125.61610221033516,146.78389595056385,3.5382107664168574,1880403.2811929428,1337770.9901482223,24.7624721212092,3.381929966716227,87.80899529953825,0.1561897239293917,4.965814927376523,0.0523265783845716,1.004510329387133,35.457248700147744,53.63070895018031,141.64490503112825,9.7577238231475,1.3679190256697615,0.7483480563764484,0.9593541276697916,9.507639329023862,1.7910719476050332,0.2191211246787606,0.5245838245176077,0.0026926443201608,2.0310498798999106,0.1296829645282174,0.0026537652200872,0.0551304265321665,0.1142850253306943,1.4132010021119223,0.2705043547014299,0.0242826801096783,30.33862735833786,0.2960160723444119,0.037369639526896,0.4186333569977306,8.031509483970169,0.7192297316252818,0.6215113134598456,0.8414404096450411,0.9209870228064344,1.3766277448595634,0.8632358952821828,5.68984852338259,0.0182305014798262,1.387390515086022,7.32520352861648,0.3657680109678236,0.3618617609678231,0.6074672297178135
74,4847,20260504__68040__17__2504,20260504,68040,17,2504,322830.4231359197,263607.6332683785,1.5762730952730506,0.0011120669194016,5.937617783611127,22.185686304645387,183.29922138436424,81.27711525415585,26.028453764506523,426.3636342255836,3588.467349866438,124.39690099858451,158.55872136273348,47.9943968608775,2.285267688383882,870256.4521849018,1013835.387851649,24.5013924183843,1.866298318105656,64.10449366230355,0.1095926687804231,4.786080666772156,0.1121574975881707,1.1080662479172056,35.87722292823156,104.58175202111954,155.44238747420005,27.096260854228458,1.4667381333496288,0.9357401325156268,0.6882473318997278,6.874739639763158,1.6262774053059217,0.0695560917812089,0.4301497629749296,0.0019548359635349,2.01784095992694,0.1167822661456986,0.0027071832323497,0.0553218697930155,0.1667868718758071,1.6756735787363104,0.3170462721148379,0.0250161093229301,58.47156540392337,0.3385575943502158,0.0404215288489733,0.4480942249565059,6.655704303954305,0.6987683907092622,0.2949638012808197,0.8481353197897707,0.8766309385413947,1.3993344183476295,0.6600101614569802,6.450639066608648,0.0094701554689546,1.1828228454921852,12.419249779348666,0.2867671822930306,0.5094234322930179,0.509911713543024
75,4944,20260504__16107__4__3819,20260504,16107,4,3819,299925.8319262839,739923.1341312379,3.077523809569798,0.0048938206178137,35.53552898037658,118.60235780036471,88.23492706427012,1.4004199294547617,120.9750684399278,217.3513840259777,347.48908136027165,68.22124074935202,4.330739077926495,1.1533550886469146,3.470302844581036,1347870.3071926415,835778.9414877462,24.661589365809025,2.5090938842514343,58.016826288998686,0.6963054379747476,5.5166394950387385,0.1204356164411219,1.2060511627392982,35.71010357581014,37.5780399981677,167.67408426328393,54.86248009746892,1.107500991578576,0.5390187278194276,0.2992836767834265,1.7964012275121843,1.847333305828362,0.6924022443965084,0.3031918101044375,0.0018041551592412,2.0586425356240854,0.1331551780651759,0.128825457680034,0.9760654068482604,0.0372017441089516,1.6919553833055847,0.4269528389328283,0.0240870021815173,44.89615147352493,0.5360977008160709,0.0301666008371693,0.0941949754018574,5.037293102405323,0.3404657970769555,0.2893374569046338,1.1504759445875796,0.8184587936303473,1.1528923049258522,1.2846767806517527,21.604095927612907,0.0784410610272346,7.135591279400883,8.567148945074893,0.0522372818482785,0.8618252181517291,0.6401455306517377
76,4977,20260504__109483__27__2987,20260504,109483,27,2987,289159.0724017949,460671.5066863304,2.2566274615327986,0.0051820133704373,37.47407544182537,258.9476324086865,334.7498948177204,299.4242007767366,334.9435391443437,252.6946911796775,2155.118202503474,37.02809416791934,39.08556402573867,5.554225744024547,1.6962875082355449,544894.601352139,645366.1110694847,24.296029388162275,1.3834742261552728,79.28713982258544,0.1615439102532558,5.307985471113287,0.196879248397817,1.3173776795360368,36.19504551768539,210.44998609589965,143.06680759725668,58.9497744386963,1.38707424880147,0.8967477141014817,0.3672436022287997,4.864347036200117,1.3577577051319292,0.0262707269774954,0.3023810693795129,0.0012964508807994,2.0081246163270503,0.1045422988659905,0.0099464101884964,0.1684441988400989,0.3026290193040644,2.031391232122958,0.5226956506395133,0.0259617857384007,187.94004852195496,0.4240198241528477,0.039394184125259,0.4754689638535913,4.318432333333637,0.6075716672605185,0.1687812763452473,0.7676937466238773,0.8424830352319809,1.352454380466091,0.5014520113401026,5.741006243343022,0.0322978798260156,1.279013601441266,19.558605164889418,0.3071160738401041,0.6430535738401124,0.5209832613401083
77,5003,20260502__76800__19__3072,20260502,76800,19,3072,406920.4377195051,404722.83275952766,4.416870331100043,0.0106620205095251,92.28671538515914,72.25315298005864,89.46316749048506,3.011586272955645,0.501743514452215,103.1026796843543,1996.911281663471,108.55667715327913,65.65482295225083,78.61238816644051,1.3158274422681722,669522.6603643872,742264.9480354697,24.403310363588258,8.116123764804353,112.20064967828984,0.4577974826069689,5.456966519121695,0.4527763473477839,1.0959597080598742,35.43397382586645,53.38158910326336,125.73381305016166,30.690102202686475,1.3675776799231052,0.7721108483583297,0.587094299991579,1.8754366342887503,1.2822718094075454,0.0045267912817723,0.3366639491927577,0.0035514802117515,2.074877317989132,0.1798004738899686,0.1674805734898376,0.3063055201496837,0.1861270620898147,1.4101258863578243,0.151875404839426,0.0267709291735028,43.886112252443766,0.4483742266586826,0.0391862552528963,0.1246001516937122,2.1919331997483065,0.169204915176503,0.0712721705556701,0.9014457092904128,0.9279967084700576,1.868071892199428,1.3683172388997282,12.21712968742669,0.0564927030224507,1.368909857130617,7.207860426654381,0.6106866673503047,0.6067804173502974,0.8976141138997109
78,5015,20260503__168834__42__898,20260503,168834,42,898,295361.8079310802,587533.3677746723,2.276043827039481,0.0007795684711877,189.96694882599664,5.816090655079956,363.9372454334304,88.31633381110869,0.60738393679174,340.5165513789034,67.61596923824854,26.138864665397133,27.72763038648764,1.4378375893020388,3.771357702166253,1005886.9997264995,1077540.9475340503,24.95852896945799,1.622913885710895,98.38329090129456,0.1944150848537064,4.895196263847786,0.5228382274129064,1.1149748986845749,36.37178943522864,155.44646192782736,130.61933646685023,43.84523292461276,1.0601038702093395,0.5030420043343625,0.3687517768917571,1.176631231400211,2.0062269338822967,0.0354261093539476,0.5297298207825545,0.0048112096710571,2.010161534661089,0.1591957284538584,0.0138088820506299,0.1461565032885714,0.4774428167768483,3.98840114789116,0.1993628704107249,0.0275846119078857,65.85836238611313,0.1141087283030341,0.0388962957549242,0.0807183409028428,2.292020925140638,0.4138057256611186,0.0581822295370791,1.3653612921039835,0.9057296368422862,1.5421619378560418,1.4744489654614077,5.139248424771259,0.086962537993287,2.600541028155679,7.653297074498171,0.8079450592114177,0.3118513092114086,0.7462541595385699
79,5053,20260504__79845__20__2021,20260504,79845,20,2021,438429.9505875012,376747.086977282,1.871600884101328,0.0005126199597451,1.500289695774374,2.9480461939026914,117.54597005838542,12.118575170669413,4.051859693686495,215.19063808619225,1546.00783951393,133.2574858874926,375.2109501869614,270.7630768726405,2.810670721780036,1263794.6048053133,1065601.6799756566,24.532261078732603,2.466622865661336,95.4428676306259,0.1494287306225282,4.819370573383073,0.0544376344617093,1.060572597598746,35.46423555931442,81.37691422733545,141.30520458023102,17.08246297105826,1.360648171266442,0.8467290045186048,0.9079712954885212,8.296234246931133,1.8248866201171945,0.1146508801357125,0.5563899484545927,0.0022701862800156,2.0365341991363324,0.1221615381003135,0.0037168556581613,0.0108064939968646,0.0721088963981191,1.5697112579152703,0.2252181407965007,0.0247565024399686,26.74519458918205,0.3239748602506768,0.0389919183089655,0.4411669064191679,8.769440975088816,0.6960335141445062,0.4166910669841658,0.8325271584043895,0.8970574512006271,1.37945989071605,0.7528653810031345,5.90143681516755,0.0030665259004702,1.3109816044560867,9.807197746078652,0.3350252439968651,0.4444002439968653,0.5674471189968646
80,5056,20260504__153833__38__2281,20260504,153833,38,2281,422105.43864727806,520086.9260301298,2.676525413025323,0.002364401762002,35.87108010595617,11.366521366434782,239.136110855556,6.686925912172976,18.55136217276085,85.21329186655117,1487.6534274999428,11.952993155651226,138.63921866428726,1.6760384263511523,3.292310678871709,506193.95256383705,1922755.5048020296,24.224230259059087,9.108429608849592,61.17609610351355,0.5653298909516453,4.94949965828663,0.558834030238732,1.115197564606787,36.3021364624998,76.789084241597,151.72001081101817,7.462130211153301,1.289800619726066,0.5838592469543988,0.3227610268481778,3.844757134619721,1.4429209229142104,0.0948992946621612,0.4120488177761421,0.0036665320575848,2.0303398328792013,0.1604400161516964,0.1727535133247731,0.2120060884830317,0.5290463469101807,1.2910131549295338,0.903571785767348,0.0206356858848302,232.2734447315676,0.051425254899035,0.0398515982233133,0.0729238319697174,6.534195186621331,0.1716682496392194,0.456542698430654,0.3266289761237519,0.934588717696606,1.3262219821560108,1.0987248384830357,12.552212151344971,0.0786759132724548,3.3311300604204104,20.91518213620752,0.5301814115169701,0.3760685884830347,0.6044001615169644
81,5148,20260503__149514__37__2058,20260503,149514,37,2058,253184.8107353709,259184.21082191492,1.6314401926464417,0.0005931990803234,2.5967435541760144,3.071820879892544,98.43305484865722,4.732999420494815,0.3759230004009402,105.638687997178,232.3709948305845,27.24561694645594,13.886495649670792,19.05603582755949,1.9783902705023115,1070250.2528186387,1130569.544344163,24.68765532911605,5.03302658030728,105.92901826985955,0.4274384659912374,5.497633278278589,0.5704883476328523,1.339120885266771,36.57948833006213,195.57195981638864,171.06194982907988,98.72622957922586,1.478726772712287,0.9239588082842158,0.7736168346279804,7.134600531247697,1.8292814393141512,0.2167643669469642,0.696513730664509,0.0035197779966653,2.024600433033194,0.1664404818083072,0.0645550634721035,0.5896977868330725,0.3327249220998433,2.597836929993313,0.3018801141804486,0.0244028372433307,9.735574258387606,0.1312102314189433,0.0336346248739138,0.1124812261976838,1.793852164912675,0.1934789031337442,0.0788841303519728,0.1980378390663011,0.8212598698666145,1.091946356744829,0.5315923180830722,4.09651161554887,0.006467206975039,1.2437847874981325,7.270912202541051,0.1573725256669275,0.1925287756669277,0.2320795569169276
82,5202,20260502__192344__47__3928,20260502,192344,47,3928,425659.9353421279,940770.2150751138,4.109081959712732,0.0034817931641582,247.8927754405888,2.615392747906463,153.37993580606488,4.803912047406092,0.0209930396581391,226.12104523507665,273.3557606481508,172.28457257568704,121.32063192878256,28.48723208464834,2.878786524402319,603851.5602131895,862690.0909503968,24.39136025712077,1.3271237017227844,103.6180619814894,0.2251132518764178,5.649084095884506,0.5745927266163614,1.2099219205140863,36.39218965566269,25.85822724746692,134.073979878196,3.645176169820733,1.0116969161050078,0.7062280334546226,0.2669113695567571,8.193636182082622,1.844953887959125,0.0340356410731646,0.7249421243919606,0.000539063068926,2.038704504248729,0.1295019417464818,0.0024627527959645,0.6978514487148134,0.2643163379788851,5.296966272922054,0.6972030225455145,0.0249648448878519,69.02638728227423,0.0640188268686583,0.0351573229671123,0.1276427713609245,2.0269822764749814,0.137119242362072,0.4093933966500588,0.6365623407006435,0.9770312727570438,1.8613663931932272,0.982324332535188,36.67456258954187,0.0119238451927844,2.432399225695867,13.971631881880349,0.0660155112147963,0.7261717612147598,0.4688475424647548
83,5208,20260504__67906__17__2370,20260504,67906,17,2370,294836.9149387984,596336.4501486312,4.09241321843127,0.000463115249245,42.70295861805469,89.18025370631266,77.76749869666203,51.24530719688028,52.37194289131771,53.71232055659627,592.4657805895588,74.58721176336091,1.8905882645419048,53.30724458598111,2.783165464848428,517457.58240765415,540001.7350774572,24.638617347240704,5.307816043271004,58.00442139667858,0.3567757813284101,5.489212301977846,0.0528348092417695,1.2283787479172064,36.21566769676843,19.84402922888035,151.41353005232511,32.83291069590594,1.0059942885253714,0.6282529888526517,0.4749104478015974,1.222520795076906,1.6713554071940808,0.1800616018535311,0.2519879363304624,0.002918210911465,2.07104799117694,0.108090859895698,0.0787234434803653,0.7454593802069835,0.0003806218758115,2.9853317761661056,0.4612287934340476,0.0207456094270698,43.48027690520505,0.3516306088613034,0.0300768022864731,0.2138787930903441,4.493803434545033,0.141901071478108,0.3682760184696548,1.0258696947897796,0.8026659364586033,1.6134126519648584,1.1512210989569782,4.814476064563344,0.1026342179689527,6.800897270411661,5.322661996884516,0.6090328072930191,0.6448734427069792,0.0555179739569842
84,5276,20260504__171002__42__3066,20260504,171002,42,3066,444177.2818520353,461337.6722480352,1.5533638208824498,0.0004000829031606,24.326922903882632,16.885062561373473,488.9124410761997,242.760036421652,14.01554217534629,236.2323579176609,107.6964647340366,15.43446502633412,4.131166071828336,3.67466235340327,2.462482158987521,1233389.4631472891,1692194.0429363365,24.92263674205261,3.176988051258548,87.23032436691805,0.1008583023041079,4.76254214912536,0.1903428379950698,1.1675569353059727,36.580872502736575,182.48681633716416,152.52330368095028,24.81059608300575,1.1133559180385773,0.4409846474294305,0.1636116457820754,1.5362803060553751,1.6681672106607053,0.0767529335577846,0.8734478349045551,0.0046487023711753,2.0488132324564177,0.1487845942985079,0.002216409751277,0.0459514117351038,0.2539721217089368,4.765071284935847,0.2488531368616545,0.0286518140076492,110.6661405905703,0.3112789158867058,0.0379229459978359,0.1034380925784993,1.889190639863052,0.1834891409231006,0.0747206910210649,0.8858633360708564,0.9210831551529784,1.9273616025245115,1.4526896929850786,17.02334024410101,0.0766192742602627,1.115910864266247,6.223969117737223,0.4003376507649067,0.3729939007649014,0.8422321820148999
85,5304,20260503__99438__25__1134,20260503,99438,25,1134,498485.1581577237,899493.6212274482,4.766590956949075,0.005535109861228,111.21487966433538,5.512062427673961,116.40846265325382,2.356770916029069,0.0653698108728054,174.46290802066073,496.70158962862376,175.6699184913513,257.5527892529625,55.99041079038211,2.4301117445999814,700192.1811356372,720872.0129006181,24.304355194128817,1.7351718524724644,95.3797434166652,0.2927481944966307,5.692015159558724,0.8620476895514042,1.249508321353582,36.14163132935162,136.6905821923998,123.8990190235921,3.019697794400523,1.0923423560306746,0.399160037589692,0.3895692465180593,3.711834222882487,2.014281848226752,0.8377630151762648,0.5742257947374619,0.0031042055794198,2.020676345783699,0.121605595963396,0.006367055862829,0.1887291966160399,0.3687062679696278,3.004900812004522,0.9565427781063808,0.0299829950911604,25.41151008719361,0.2416080522739052,0.0318824749309734,0.0913834781476995,1.7056524614582778,0.1920619437606734,0.3258745438156125,0.8644161877625081,0.9913557231767904,1.9783747924738069,1.0519934596339524,22.26058572961,0.0220812455075928,1.5587762326079253,11.336538630430388,0.2365807591160778,0.6623620091160481,0.641365915366078
86,5375,20260502__37764__10__900,20260502,37764,10,900,460671.7836719797,906496.67926522,1.541877844443151,0.0024837782233771,26.887804579311595,1.0284287928497404,530.2158565995397,17.225935287715146,7.971043678160683,185.27006841938984,3404.891387902954,10.851502814527736,40.35772147501259,7.945649752901302,1.228161296246622,1507148.6034922288,765916.5789689093,24.785600060650594,6.25732621533093,72.36593871640996,0.4531082136947932,4.919455510090271,0.1247374089494496,1.2582080844756218,35.27988535091651,189.12041835292345,149.32863362448182,7.233528595030475,1.456224306601538,0.3452020108324156,0.2854657488369225,3.127012275949147,1.0069784545766398,0.7457543406024808,0.4791340870332719,0.0029003286315547,2.0987552205110376,0.1117663382560956,0.0567608477363394,0.3447389611890286,0.0861253732865741,4.464966713059763,0.2083819294530986,0.0273045635131096,80.53636459816369,0.1014364910609694,0.0383196878331706,0.0918109078426921,1.9575739303949389,0.4870914970135832,0.0758761058692825,1.2331857668353303,0.9261743547378056,1.4341466274818189,1.4067258825609508,4.562998144024072,0.0666485308216447,3.804989433901093,5.295690241168384,0.9687623986890272,0.4804811486890417,0.5688352575609511
87,5388,20260504__183275__45__3051,20260504,183275,45,3051,588633.7922603497,663108.6924246361,2.203790057922319,0.0018127212621639,1.122932248286564,1.5538003128779945,129.5921072766192,4.684535352031185,14.711324467424312,184.0105054897608,4308.938975381246,141.1800735757056,71.84105911917632,143.6988906682682,1.691966958337802,975326.9975395092,557605.7223834578,24.30661479285331,2.1182379666461046,62.23561541672472,0.2988292513006907,5.200766099251512,0.6845519895917255,1.315020920612861,36.44024674702274,189.7537558251805,141.2110280780035,14.300925589560151,1.0866577952010152,0.4433550366984602,0.1390020007942558,1.1404691750633191,1.4691515374487685,0.0132861481889022,0.7348763117313917,0.0034592458826607,2.095912034162592,0.1990768010967848,0.0512500548846686,0.6733851984678326,0.1620389315807227,1.934695242738996,0.1115110554778195,0.0203861957346781,160.2687604131991,0.13090726396966,0.0330663956293539,0.2561584970883521,3.905298001235164,0.9988823530152264,0.7647892171762333,0.9564111528549364,0.953817664693566,1.3828922746716832,0.9517055109678324,4.623922920237114,0.0201484047701752,2.033788123833958,8.946056395826973,0.586380426532178,0.5004429265321598,0.9037632390321756
88,5391,20260504__49575__13__423,20260504,49575,13,423,372215.0210490357,273368.1020699041,4.126568189085752,0.0022233587400504,122.67537188834386,412.4338212532854,95.9970962265742,31.603479274568446,0.412320497742156,56.45594260528453,1919.8305452477207,32.36557301739006,42.29618945929032,75.27345344653958,3.5452883555576977,652828.6112232087,1062822.8808444366,24.42774952088346,1.4155670533988176,115.145220430218,0.2482514708054717,5.409927052902672,0.9000233775714739,1.07226773842966,35.947372686011995,68.31919238228133,111.85980800470227,44.707466299672994,1.2353928818761517,0.6971151760212407,0.9474519989987998,1.4755386712546417,1.53040284489954,0.0100447070277805,0.2561688245487775,0.0041845438946293,2.051446705566139,0.1660161533574148,0.4686584751668582,0.1572318460741252,0.3052766076444876,1.8980887645182256,0.1013595464538843,0.0284862752892584,16.317562634899243,0.2768015120274659,0.0409999418806875,0.082846934776004,3.1140831523293007,0.2601286124502348,0.0458243940486977,1.2044847904961682,0.90175675578517,1.6465324846676048,1.488286533574163,5.9721464471570975,0.0728035269111154,2.6489658761197687,5.287181723575008,0.872065028925856,0.5205025289258712,0.6250052835741567
89,5635,20260504__42766__11__1806,20260504,42766,11,1806,403104.8437248592,578027.6761168434,2.2818836402482967,0.0045530381276874,8.262220869265967,59.51701473389087,117.89495773081136,58.909634602354224,0.3280795171410675,235.46947602184963,90.05594791798404,16.901106015490978,62.45440768594749,4.50144219830652,2.557412523160113,683005.5521742828,1364590.699492689,24.342552652414536,5.901618072371766,65.28023026382786,0.4450182905154345,4.910240772956318,0.5104151399730978,1.0626500922780888,36.41081646436251,29.581502032386823,161.3906030530867,1.7574828121331023,1.410906283781975,0.3739017134012595,0.6980122597528867,1.2253660841358378,1.877310999296568,0.0016350386974781,0.8444509175679826,0.0002704308409761,2.0948840536713065,0.1036996324445221,0.307953147118834,0.0199064806952196,0.5575873615828669,1.0052350783567805,0.8838979223240548,0.0201427320680477,224.1635075768579,0.0543145362598649,0.0407863998061026,0.0675457993490844,9.775845650339148,0.1411091651144486,0.9552552046846304,0.1156856145266914,0.9936297336390428,1.1240299200648018,1.451058824445221,5.67591989475447,0.1400953471042829,1.42386549519659,92.14184337691812,0.1509919568047853,0.8997892931952166,0.1680818005547867
90,5736,20260503__169046__42__1110,20260503,169046,42,1110,255877.27760445708,387035.7012761805,1.910397046231141,0.0030686276644126,14.62403107970214,104.24491412151846,238.8297901791363,327.60839163335044,69.756830269383,364.2798099905757,4739.768019477226,65.37580632698844,109.23427030246688,16.524651075581573,2.1538129306487392,702968.4063705078,837674.3736914329,24.203365561792005,1.828831690756168,63.243080192454784,0.1079587639938,5.103514673652211,0.1039994042639632,1.230599898684576,35.801062127271365,165.7980244278251,151.61101509565026,94.46373614859483,1.4280003545843367,0.8086055539141883,0.8575626907681676,3.992405344464829,1.7415257620072917,0.015381711665228,0.5155792586820691,0.0009505090789428,2.033556065911087,0.1015464590461436,0.0036914921055454,0.2210309967114364,0.0567396917768636,1.321138213516056,0.2670529642637842,0.0230013255921143,34.85350591478143,0.1899178417512421,0.0392150323700757,0.2723770109557519,8.902146964895008,0.8400575245584233,0.4622047327808629,1.228642542104013,0.9091141131577132,1.6808904534810396,0.8400041595385664,16.178943436063694,0.020165662993285,1.9908006829003868,6.26819604060679,0.0553361907885824,0.2766950592114323,0.1502302154614171
91,5745,20260504__69045__17__3509,20260504,69045,17,3509,637410.0893809625,422359.60358368873,4.149114162154831,0.0027999412412223,499.4456231465283,51.62711415705324,556.6503611571119,96.74207042001672,107.58736014674017,357.93517918282834,1352.1407963960007,192.21055015398903,38.66170257511338,280.31975923328963,1.9190112829608177,1490180.9132183034,706485.2083838187,24.4785343394282,5.088442161422689,70.22796434550894,0.2949460891980905,4.8707779323971545,0.1814812093844691,1.005722497917206,35.55390261573158,22.224888603880785,122.18881813826307,2.805110736323836,1.036231297412123,0.4856250504761115,0.1112347876857706,2.8990536680701067,1.168523499055928,0.0554869228372098,0.3708849831241465,0.003502687526035,2.0427882255519414,0.1819678130207019,0.0358658013103625,0.9388187552070002,0.3851662531241962,5.733552393737756,0.5768785357390044,0.02822899994793,140.4184812187075,0.3203084150163225,0.0409930219322771,0.2086704746898718,7.496383907912693,0.3262378670371197,0.4785641431568084,0.4848724927102028,0.9286424989586016,1.2480625543085735,1.024071869792991,5.528972209378769,0.0607396867189514,1.0296843663368065,12.399992730301932,0.1302250052069963,0.1666499947930462,0.2493656302069779
92,5801,20260504__230923__57__1547,20260504,230923,57,1547,540647.1810055838,570731.5898227715,2.4700655842180703,0.0021378815808164,4.539516608718359,5.325608984228673,68.16388725189307,1.7987044878554654,0.0619144632585151,59.08763299117268,153.53940678351773,15.80870571191555,14.434737232702773,12.50722310262799,2.255581522476989,1107269.4212047025,1473365.8172221384,24.78461113092348,8.967594874795104,122.67432354161689,0.5725907204250664,5.647009880807221,0.4315353023099726,1.303411239615191,35.9834026725376,125.40561324605046,134.46649328969016,7.064597903093225,1.1085890511593754,0.442017490863734,0.112589230011339,1.2318543147765666,1.1176897498928062,0.0016955028158718,0.3698404817206624,0.0012171251298101,2.0476448496269746,0.1410417213462027,0.0601578949807017,0.5774094009620219,0.4700784530772189,3.9747274434079696,0.8921877910998055,0.0291139377596201,142.2656817766239,0.5691905612704808,0.0378711528394177,0.298388903777717,3.502948795596961,0.4214090545386828,0.1469308238998401,0.5888924636531546,0.8429165573075934,1.2737968638014567,0.5475905990379818,5.185591148739526,0.0680078945193042,1.3704068097683495,6.454385745278052,0.2863937759620247,0.2473312759620273,0.453385963462028
